Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 00:00:00-04:00,188.28807490930618,189.5334895996624,186.99440043652692,187.525390625,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,187.2936399640977,189.69756879061984,187.2936399640977,189.533447265625,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,191.7249859612149,192.40078488134924,187.6508649595759,188.40390014648438,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,189.02176112756675,193.81995519139994,188.48112203270844,193.63653564453125,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,195.1039921065371,196.89969476859977,194.46680396454133,194.9302215576172,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,194.63094646608062,196.22390214075014,189.76516470220707,191.00091552734375,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,190.96231596059167,193.67517558320884,188.71285924175533,193.4145050048828,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,192.8255972575,192.98006980729022,188.14326410107435,189.5431365966797,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,189.01211915031723,191.66705495021642,186.85921169916608,191.58016967773438,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,191.03951678665257,197.33411714995762,190.90435701765668,196.47488403320312,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,196.11769372047146,199.21673435964823,194.79505768818638,197.62376403808594,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,198.56990037974387,200.82902079099642,197.9134141744877,199.12985229492188,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,201.61099968461033,203.83149439550772,200.89657529184703,203.41635131835938,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,203.17498627183724,207.2491069775475,200.80003384911396,201.05104064941406,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,202.80813256433362,205.88784561643178,201.475832838267,205.47271728515625,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,208.85167418993146,208.8999486825392,204.15967929581268,206.91116333007812,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,206.23540164274064,206.67950646233263,203.78321295484136,206.28367614746094,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,207.06569993122437,208.34007631106596,199.3615623254491,199.911865234375,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,199.00435490054554,201.6303291664582,195.04608075126635,201.14761352539062,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,202.31578738473246,204.02460496551694,197.94238463343177,200.84832763671875,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,198.29957695259134,198.58920927983493,195.31639786400007,196.87074279785156,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,197.40171601199094,197.95200412837622,194.42818618785793,195.86668395996094,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,197.9134107733682,204.96106200570668,195.99219723868606,204.28526306152344,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,206.27405415595382,206.54437374022015,200.8386712476388,201.53378295898438,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,201.9682163145017,204.9610591081181,201.18621935219412,204.43006896972656,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,200.0277009949365,203.62875539577118,195.16191929525888,195.53843688964844,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,193.49173959357356,195.8473943252051,190.68233097193203,194.34132385253906,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,194.50544566623114,196.91902392214672,193.91653198253522,196.8031768798828,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,196.57143948275836,197.6237559138168,194.76608792384977,195.03640747070312,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,195.49977413911145,197.57544486090487,195.0267076539732,197.00584411621094,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,194.05166540819693,197.3920637422739,192.67110590443139,196.85140991210938,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,197.33413629087192,198.0099499327135,192.1304625828225,197.9230499267578,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,204.20801966683163,210.1164541316954,203.1653521616242,209.05447387695312,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,206.7664085528188,207.34567319396538,203.0398433474323,205.9168243408203,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,207.47113992686607,207.5676889305204,204.25626728977377,205.5789031982422,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,204.9996444212749,208.8903307310712,204.2369603036077,208.87103271484375,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,207.42293958436767,208.24354742530036,203.63843558021557,205.13485717773438,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,204.35281347479483,204.55556050176415,199.21672732352826,201.05104064941406,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,199.99872439016275,200.47177623466106,196.11768696825501,196.34939575195312,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,198.19335159770085,203.0108582737456,197.67202526559004,201.9585418701172,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,202.19991328428426,204.04389041544013,200.95449878429082,201.48548889160156,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,201.54344432555658,202.3447541178013,200.3366551320519,201.67860412597656,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,202.35437813644714,203.8894101537372,201.69787728377128,203.0108642578125,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,203.25222621142842,205.01896704783903,201.97786470743554,204.17904663085938,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,204.67261515190577,205.26295236369873,202.50481634187955,202.9403076171875,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,202.78546591097634,208.06946916011597,202.17578401959526,207.6630096435547,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,206.9662394310491,209.27919736851436,205.98880202185958,206.1533203125,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,207.86619869909822,208.57267764821043,205.58227313861914,206.80166625976562,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,206.2307475627205,209.62759772861958,206.2307475627205,209.4921112060547,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,210.85661397469022,214.93089579581286,210.35337210904746,214.0211944580078,39600800,0.0,0.0
2020-08-27 00:00:00-04:00,215.7051140445275,223.6988466569516,212.32760928890613,219.2761688232422,57602200,0.0,0.0
2020-08-28 00:00:00-04:00,220.82460309518444,223.20531141159273,219.27618800804447,221.5310821533203,26292900,0.0,0.0
2020-08-31 00:00:00-04:00,219.68265602116975,221.32785357543287,217.07936579636115,218.26004028320312,28774200,0.0,0.0
2020-09-01 00:00:00-04:00,218.24069376699063,220.11816034956075,217.19550572823235,219.9439697265625,25725500,0.0,0.0
2020-09-02 00:00:00-04:00,220.62138643374197,225.353756654506,220.02137686404586,224.18275451660156,34080800,0.0,0.0
2020-09-03 00:00:00-04:00,221.8794657965217,221.91816989560678,208.03075225056182,210.29531860351562,58400300,0.0,0.0
2020-09-04 00:00:00-04:00,208.16626463258854,211.3211733260091,198.5757096056221,207.34365844726562,59664100,0.0,0.0
2020-09-08 00:00:00-04:00,199.8434879019173,203.25969743385048,195.6820951278148,196.1272735595703,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,200.90800942317242,207.91461820672993,200.0370121084688,204.4790496826172,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,206.52102909639086,207.81784531880194,197.53049944023084,198.7498779296875,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,200.52092329841864,201.9048350531844,194.7530516428921,197.45310974121094,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,197.6563063289611,202.4564119109538,197.4530692047403,198.78858947753906,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,201.70157654864894,203.0177375198849,200.25960140385635,202.0499725341797,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,203.8306751051596,203.85970687601787,198.0434440989483,198.4402313232422,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,193.60142322920268,197.74345693302993,193.51432790885653,196.36923217773438,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,196.2627524639786,197.08534388530438,189.92388851801817,193.93043518066406,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,190.8335895810342,196.17565670803967,190.04970226552868,196.01112365722656,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,198.44989956598945,201.39191359896589,195.56596384045517,200.73382568359375,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,201.19835325800543,201.39191808661346,193.58204684043488,194.12399291992188,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,193.40785077837717,198.94346803511553,192.77879463692983,196.6401824951172,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,196.98856529018315,202.3015855972949,196.01111320628928,201.1209259033203,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,204.08230478093105,205.7178301287195,201.35320016740695,202.688720703125,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,202.60158884972975,203.2983807629627,200.1434577205689,200.57894897460938,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,201.03380828307095,205.1468093073606,199.88216563356247,203.5500030517578,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,206.60815541241277,207.09203791298964,204.5081071319397,205.61135864257812,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,201.29510922477743,204.18873173597527,198.91440095476983,199.54345703125,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,200.54023294986445,203.62740517716742,200.3079640702928,203.59837341308594,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,202.08866015449988,203.40480615530092,198.21760081025357,199.2724609375,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,200.38543346613295,203.33711988941982,200.05639688568078,203.06614685058594,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,203.72419577602255,204.38228362556242,201.60480292446843,203.7919464111328,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,204.42099754916583,208.9017542406675,204.42099754916583,208.85336303710938,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,211.73728597715956,216.6438613400943,209.8211155193671,214.26315307617188,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,215.54059993031916,217.95033984988092,213.32441003757174,215.67608642578125,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,215.81158649607534,216.99226093090536,212.06634081906952,213.74057006835938,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,210.10177822140997,213.25668666738983,209.04690319466692,212.57925415039062,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,213.0534495288294,215.12446594761053,212.25021760883695,212.57925415039062,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,213.3147453610167,215.13414816559904,206.8307232450269,207.31460571289062,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,208.8436819758436,210.36306528900582,206.22103242857952,207.73074340820312,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,206.2500627222679,209.92757250889724,206.2500627222679,207.87591552734375,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,207.0339366410371,209.0952805902309,204.87582506261617,207.96299743652344,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,208.09851158665325,209.30821786466103,206.2887957201688,209.25982666015625,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,206.95655317142683,209.36627859405468,201.3919043672567,203.30807495117188,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,204.76940671536866,207.7501248898714,203.5500280486315,206.3759002685547,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,200.97577482793625,202.10805821323177,195.58533094578965,196.14662170410156,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,197.4917930633331,200.6757331325487,196.8143458100815,198.12083435058594,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,196.94017137141597,197.70469920017894,193.18523856285074,195.94337463378906,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,197.70470295320706,198.66279560767157,193.66912472421356,195.80789184570312,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,197.31760966097082,201.41125156755126,196.57242645960955,199.77572631835938,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,207.12107447120516,211.28246702578022,205.5726445267839,209.4146728515625,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,214.88253313532792,216.89548609829788,214.02122287988172,216.0922393798828,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,215.0954640608167,217.12777666105998,211.00182185584356,216.50840759277344,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,217.20515449400145,220.76652220468188,210.85661917188742,211.3501739501953,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,207.58560473031875,209.52113484435435,202.9596889391275,204.20809936523438,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,205.54362796199436,211.01149484265656,205.3597502312137,209.5695343017578,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,210.20823314556318,212.0469806600525,207.54687950953203,208.4952850341797,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,209.38560289846032,210.4114312736264,207.2565231883338,209.53076171875,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,207.9436437766454,210.72113914044365,207.6049349145671,210.22756958007812,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,209.13402428234608,210.66308000116777,207.1791348300759,207.54689025878906,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,207.3042982302208,208.7791563065666,204.6650847485841,204.81063842773438,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,205.1017053823514,206.70269201411458,203.69476068740633,206.11080932617188,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,205.89736669459947,206.95498864985885,203.76271266588284,204.14112854003906,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,204.68450841667044,205.98470512522303,201.97738155002241,203.8694610595703,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,203.36490743218175,207.88650307098646,202.65659350427111,207.50808715820312,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,208.72096754442663,208.89561421512244,206.1496817441772,207.51779174804688,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,208.46866841132478,209.8464907013736,207.6827140774229,208.83737182617188,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,207.7409455434198,208.38133139603468,204.57776248930872,207.7118377685547,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,208.13873442221575,210.865285755476,207.01319936839874,209.7882537841797,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,208.49776872610795,209.0702413490207,206.47954585349757,208.97320556640625,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,208.2357757510093,209.95320835764582,207.3042826135983,207.87677001953125,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,207.85736862620834,208.98291856285692,206.8482497845297,207.9932098388672,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,208.00290337359675,209.13815094380536,206.6639013912279,207.92527770996094,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,207.61480501600556,210.50629087099412,206.56688068880013,209.59420776367188,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,208.7694817222134,208.83739493552312,204.9368046370063,205.50927734375,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,205.48016159333014,206.7512505322546,204.11203686134655,204.2672882080078,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,203.81123763659036,206.98411841813922,202.8991545221844,206.92588806152344,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,206.7706321117431,209.78826127012954,206.55716524094422,207.83795166015625,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,208.77916944086348,209.02174411579207,205.9362013573804,207.7700653076172,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,208.37162313699494,213.5724241949425,208.34251536361094,212.76707458496094,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,213.33958558646336,214.32929447633373,211.44750594817015,212.9029541015625,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,212.0975799560547,213.16491440136897,209.60392010557683,212.0975799560547,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,211.08847629590403,217.34689968739326,210.82649151232488,215.97877502441406,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,216.07582289708157,218.92850348391406,215.26077553101038,217.2886962890625,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,216.48333446290275,216.91996589845965,214.24194692887244,214.45541381835938,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,214.84353416872145,216.96849066877002,214.63006727246923,216.134033203125,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,217.78355003044618,219.31662382193767,216.3960299338387,218.27841186523438,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,219.5882956372053,220.43245076537826,216.9393843413093,217.49244689941406,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,218.54037330229264,218.92850166785695,214.89205549948753,215.09580993652344,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,215.11519608128867,216.37658721901812,213.15518876898852,215.81381225585938,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,215.92057705699278,216.3766186484564,208.42986961260848,211.22433471679688,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,210.8070490961815,212.02963469518562,209.29338578844332,211.42803955078125,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,205.86826666385522,210.05996401733262,205.64510211572315,205.94589233398438,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,207.68270376923013,212.82528925932948,207.36251826331838,211.8064727783203,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,212.1849017630111,214.0284780821225,210.58391491208243,213.09698486328125,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,211.98114670771557,212.4080804815167,210.2928217310245,211.03025817871094,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,210.06965588103412,210.65184098815675,206.98411330779822,208.54627990722656,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,207.66334330244948,210.32195241060558,207.57600516241888,209.9144287109375,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,209.4972016688202,211.00116765656375,206.4213564813567,206.6930389404297,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,207.1781848386202,208.1387710865675,205.7324344297761,206.33401489257812,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,207.4013533997264,210.53541414998108,206.31462356063506,210.01145935058594,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,211.23402090827133,219.08373372196561,210.83619489380854,217.6768035888672,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,218.02611639995808,219.57860025266635,215.81383653347797,218.28810119628906,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,220.33541006222956,223.23660823517463,219.09342902628893,219.2389678955078,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,222.31480525562066,222.95520586986996,217.56034814988664,222.71263122558594,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,224.9734018979783,227.22448662998073,223.24627182078297,225.429443359375,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,230.93107285734558,233.2986038723392,223.3045250690772,225.9825439453125,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,228.61206648467441,235.43326483854932,228.1075070389794,231.8334503173828,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,228.98078270398108,230.9504877700924,224.47859758064342,225.0704803466797,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,228.07840656309844,235.29743114952774,225.5265162833603,232.53207397460938,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,234.1330678550258,235.11306416423224,231.60058777928364,232.39622497558594,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,232.4544601732819,237.8104981876691,232.15365514799342,235.78257751464844,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,235.45267872661927,236.01545373167664,233.2306864820321,234.8219757080078,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,235.03547069416078,236.05428738017432,233.27923226108965,235.00636291503906,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,235.92810651012772,236.44236360077534,233.657611263995,235.268310546875,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,234.68614766194057,237.49031038238607,234.2107107627017,236.52972412109375,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,237.72316936639518,238.61584234816235,233.7352413207193,235.60792541503906,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,237.50971262573387,237.8687184039607,234.95782232817618,237.22833251953125,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,236.68494145820395,238.01426067015564,235.52058604487752,237.71347045898438,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,237.7522910494808,238.81962554967322,235.70496018499043,236.4617919921875,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,234.6917592575749,237.59962452763372,234.32219182940094,237.49264526367188,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,235.15857068841436,237.23005666544012,234.24438695071854,237.09390258789062,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,237.0550211148408,237.1620003846235,233.5830696825421,234.35137939453125,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,230.8988930784295,231.394879802432,226.01677093749927,228.06881713867188,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,224.00360363986528,228.38000362408778,222.44754437626935,226.86285400390625,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,223.6923868851591,228.73983726464016,222.71013355977885,228.10769653320312,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,225.70551784986728,228.14657095869194,221.62088117849677,222.7003936767578,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,225.17065513379083,228.90517979872814,223.23530834081333,225.997314453125,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,229.4206248174067,230.94750938972348,226.7461579476673,230.43206787109375,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,230.5001348856431,230.78217788075634,227.0379183696018,227.44638061523438,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,225.78336740975345,227.16436311634718,221.0179446411251,221.30970764160156,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,220.51222201372917,226.10428890029883,218.10032856764667,220.5024871826172,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,223.21588290387473,226.86288336269251,220.23993290382865,225.23875427246094,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,225.01505760404592,226.96012448698445,220.89152530961312,221.14437866210938,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,226.4835820803695,228.91491557113378,225.30681014137957,227.35885620117188,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,230.49039826148805,230.49039826148805,225.6666264350792,226.03619384765625,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,228.5064560918695,232.6008134296631,227.87430047280841,230.61685180664062,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,227.5825362923641,229.34283421711635,226.82396142520327,229.27474975585938,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,228.50643883075878,228.7301173426097,225.4429499229108,228.3605499267578,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,229.79022330272204,233.46639889128716,229.45956546113737,231.1809539794922,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,229.66375799564207,231.99784707491455,226.82396222959036,230.52931213378906,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,226.17234654135248,227.757580601766,224.00360139270487,224.3828887939453,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,224.6746821797661,226.08485271687564,223.05055309609563,224.02308654785156,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,223.9452414137891,230.39312693675998,223.81880733932766,229.5081329345703,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,230.96696469043894,234.4291812528005,230.55850243934165,231.0544891357422,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,231.31707579677132,231.4629498713216,228.85656747480957,228.9927215576172,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,228.8371408146861,230.43209519801616,225.20959493083296,225.95843505859375,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,225.19012781216603,230.20840407589782,225.19012781216603,229.98471069335938,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,230.09168935256417,230.29592791005615,225.5110650340815,228.77877807617188,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,227.11573690119695,227.42695473031367,224.75248772503375,225.4818878173828,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,226.5127435104589,232.5327272522198,226.00702201915203,229.294189453125,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,231.92003199374648,236.16999803644657,231.5115697625203,235.69346618652344,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,236.09222872031444,243.09448183959276,236.03387908426774,242.2289276123047,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,240.80900592197415,242.54983425192097,240.09906066514827,241.05213928222656,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,241.0034958225004,244.03779523575767,240.40052987234847,243.0360870361328,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,245.82725553656584,247.15962145840868,245.07840071261106,246.2940673828125,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,245.9245475428748,248.95886222969847,245.50636525047096,248.8227081298828,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,247.7140052909174,250.59271087551483,247.62646600094675,248.88104248046875,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,250.1939700626731,252.07095253727343,249.77575811413266,251.39016723632812,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,250.40792670970936,251.72082314111927,248.15164195275474,248.56982421875,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,250.84552151314298,252.79058822609758,250.65103264946512,252.37240600585938,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,252.34329267909746,253.83126788989793,250.52465960804912,253.57839965820312,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,253.0434401529984,254.2980164125428,250.73854099479962,251.6332550048828,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,250.73858680433975,253.05322121575446,249.78549331747303,251.16650390625,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,251.82780538031554,253.52000402855256,250.18422153118425,253.42274475097656,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,253.06292568948106,254.58981035904725,248.61845545223804,250.1064453125,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,250.7968777573568,254.32717818242094,250.20361704514133,253.97705078125,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,254.47311350065218,255.23168842657282,253.02404811534169,254.36611938476562,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,254.39527962826543,255.9610738719425,252.97538914147214,254.7745819091797,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,249.04635540918915,249.4937421699888,246.00233576999085,247.568115234375,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,248.44340267515224,249.065823492092,242.16083003318428,245.5744171142578,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,242.88049473325782,246.12875270198901,242.74434065192423,245.2534637451172,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,246.43995563664888,247.36387423094328,244.222580689706,244.9422607421875,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,244.07670316661742,244.31011651972113,239.0097977356438,240.98403930664062,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,242.21914458462217,242.64706161673206,239.0681461475961,239.70028686523438,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,239.68087985808907,242.99722267884115,237.9692262278704,242.87078857421875,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,245.22430477587992,247.3152606082253,244.27122614496088,245.5258026123047,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,243.979443379813,244.81582267707358,240.3324432184469,240.3907928466797,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,237.83305463780505,239.82675114867033,235.90744259047764,239.46690368652344,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,235.51841498005388,237.66772035347242,231.5310368882843,232.43548583984375,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,235.15857022269913,238.85419997131405,234.7890027959332,236.3547821044922,29624300,0.0,0.0
